id,name,group,section,provisional,country,url,image,pdf
267,Хальденський Гончак - Хальденстевер,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Norway,https://uku.com.ua/plem_work/breed_fci/06.html,,
268,Норвезький Елкхунд Чорний (Норвезький Лосиний Собака),Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Norway,https://uku.com.ua/plem_work/breed_fci/05.html,,
269,Салюкі,Хорти,Довгошерсті Хорти,,Middle East,https://uku.com.ua/plem_work/breed_fci/10.html,,
270,Сибірський Хаскі,Шпіци та собаки примітивного типу,Північні Їздові Собаки,,USA,https://uku.com.ua/plem_work/breed_fci/05.html,,
271,Бородата Коллі,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Great Britain,https://uku.com.ua/plem_work/breed_fci/01.html,,
272,Норфолк Тер’єр,Тер’єри,Тер’єри малого розміру,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
273,Ханаанський Собака,Шпіци та собаки примітивного типу,Собаки примітивного типу,,Israel,https://uku.com.ua/plem_work/breed_fci/05.html,,
274,Гренландський Їздовий Собака,Шпіци та собаки примітивного типу,Північні Їздові Собаки,,Greenland / Denmark,https://uku.com.ua/plem_work/breed_fci/05.html,,
276,Норботтен Шпіц,Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Sweden,https://uku.com.ua/plem_work/breed_fci/05.html,,
277,Хорватська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Croatia,https://uku.com.ua/plem_work/breed_fci/01.html,,
278,Карстська Вівчарка,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Slovenia,https://uku.com.ua/plem_work/breed_fci/02.html,,
279,Чорногорський Гірський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Montenegro,https://uku.com.ua/plem_work/breed_fci/06.html,,
281,Стародатський Лягавий Собака,Лягаві Собаки,Континентальні Лягаві Собаки,,Denmark,https://uku.com.ua/plem_work/breed_fci/07.html,,
282,Великий Вандейський Грифон,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
283,Котон Де Тулеар,Собаки-компаньйони та декоративні собаки,Болонки та споріднені породи,,Madagascar,https://uku.com.ua/plem_work/breed_fci/09.html,,
284,Лапландський Оленегонний Собака,Шпіци та собаки примітивного типу,Північні Сторожові та Пастуші Собаки,,Finland,https://uku.com.ua/plem_work/breed_fci/05.html,,
285,Іспанський Хорт,Хорти,Короткошерсті Хорти,,Spain,https://uku.com.ua/plem_work/breed_fci/10.html,,
286,Американський Стаффордширський Тер’єр,Тер’єри,Тер’єри типу Буль,,USA,https://uku.com.ua/plem_work/breed_fci/03.html,,
287,Австралійський Хілер (Австралійський Скотогонний Собака),Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Скотогонні собаки (крім швейцарських скотогонних собак),,Australia,https://uku.com.ua/plem_work/breed_fci/01.html,,
288,Китайський Чубатий Собака,Собаки-компаньйони та декоративні собаки,Китайський Чубатий Собака,,China,https://uku.com.ua/plem_work/breed_fci/09.html,,
289,Ісландський Пастуший Собака,Шпіци та собаки примітивного типу,Північні Сторожові та Пастуші Собаки,,Iceland,https://uku.com.ua/plem_work/breed_fci/05.html,,
290,Бігль - Харієр,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
291,Євразієр,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Germany,https://uku.com.ua/plem_work/breed_fci/05.html,,
292,Аргентинський Дог,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Argentina,https://uku.com.ua/plem_work/breed_fci/02.html,,
293,Австралійський Келпі,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Australia,https://uku.com.ua/plem_work/breed_fci/01.html,,
294,Оттерхаунд - Видровий Собака,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Great Britain,https://uku.com.ua/plem_work/breed_fci/06.html,,
295,Харієр,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Great Britain,https://uku.com.ua/plem_work/breed_fci/06.html,,
296,Коллі короткошерста,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Great Britain,https://uku.com.ua/plem_work/breed_fci/01.html,,
297,Бордер Коллі,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Great Britain,https://uku.com.ua/plem_work/breed_fci/01.html,,
298,Романський Водяний Собака,Ретривери - Спанієлі - Водяні Собаки,Водяні собаки,,Italy,https://uku.com.ua/plem_work/breed_fci/08.html,,
299,Німецький Брак - Німецький Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Germany,https://uku.com.ua/plem_work/breed_fci/06.html,,
300,Чорно-підпалий Кунхунд - Єнотовий Собака,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,USA,https://uku.com.ua/plem_work/breed_fci/06.html,,
301,Американський Водяний Собака,Ретривери - Спанієлі - Водяні Собаки,Водяні собаки,,USA,https://uku.com.ua/plem_work/breed_fci/08.html,,
302,Ірландський Глен-оф-Імааль Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Ireland,https://uku.com.ua/plem_work/breed_fci/03.html,,
303,Американський Фоксхаунд,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,USA,https://uku.com.ua/plem_work/breed_fci/06.html,,
304,Російсько-європейська Лайка,Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Russia,https://uku.com.ua/plem_work/breed_fci/05.html,,
305,Східносибірська Лайка,Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Russia,https://uku.com.ua/plem_work/breed_fci/05.html,,
306,Західносибірська Лайка,Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Russia,https://uku.com.ua/plem_work/breed_fci/05.html,,
307,Азавак,Хорти,Короткошерсті Хорти,,Mali,https://uku.com.ua/plem_work/breed_fci/10.html,,
308,Нідерландський Смаусхонд,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Пінчери та Шнауцери,,The Netherlands,https://uku.com.ua/plem_work/breed_fci/02.html,,
309,Шар Пей,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,China,https://uku.com.ua/plem_work/breed_fci/02.html,,
310,Перуанський Голий Собака,Шпіци та собаки примітивного типу,Собаки примітивного типу,,Peru,https://uku.com.ua/plem_work/breed_fci/05.html,,
311,Саарлоський Вовчий Собака,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,The Netherlands,https://uku.com.ua/plem_work/breed_fci/01.html,,
312,Нова Скотія Дак Толін Ретривер,Ретривери - Спанієлі - Водяні Собаки,Ретривери,,Canada,https://uku.com.ua/plem_work/breed_fci/08.html,,
313,Нідерландський Схапендус,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,The Netherlands,https://uku.com.ua/plem_work/breed_fci/01.html,,
314,Нідерландський Спанієль,Ретривери - Спанієлі - Водяні Собаки,Спанієлі,,The Netherlands,https://uku.com.ua/plem_work/breed_fci/08.html,,
315,Брохольмер,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Denmark,https://uku.com.ua/plem_work/breed_fci/02.html,,
316,Французький Біло-Рудий Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
317,Кай,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Japan,https://uku.com.ua/plem_work/breed_fci/05.html,,
318,Кішу,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Japan,https://uku.com.ua/plem_work/breed_fci/05.html,,
319,Шикоку,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Japan,https://uku.com.ua/plem_work/breed_fci/05.html,,
320,Словацький Жорсткошерстий Лягавий Собака,Лягаві Собаки,Континентальні Лягаві Собаки,,Slovakia,https://uku.com.ua/plem_work/breed_fci/07.html,,
321,Майорська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Spain,https://uku.com.ua/plem_work/breed_fci/01.html,,
322,Великий Англо-Французький Триколірний Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
323,Великий Англо-Французький Біло-Чорний Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
324,Великий Англо-Французький Біло-Рудий Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
325,Середній Англо-Французький Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
326,Південноруська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Russia,https://uku.com.ua/plem_work/breed_fci/01.html,,
327,Російський Чорний Тер’єр,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Пінчери та Шнауцери,,Russia,https://uku.com.ua/plem_work/breed_fci/02.html,,
328,Кавказька Вівчарка,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,USSR / Russia,https://uku.com.ua/plem_work/standard_ua/02/ko.html,,
329,Канарський Поденко,Шпіци та собаки примітивного типу,Собаки примітивного типу - Мисливські Собаки,,Spain,https://uku.com.ua/plem_work/breed_fci/05.html,,
330,Ірландський Червоно-білий Сетер,Лягаві Собаки,Британські та Ірландські Пойнтери і Сетери,,Ireland,https://uku.com.ua/plem_work/breed_fci/07.html,,
331,Кангал,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Anatolia,https://uku.com.ua/plem_work/breed_fci/02.html,,
332,Чехословацький Вовчак,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Slovakia,https://uku.com.ua/plem_work/breed_fci/01.html,,
333,Польський Хорт,Хорти,Короткошерсті Хорти,,Poland,https://uku.com.ua/plem_work/breed_fci/10.html,,
334,Корейський Собака Джиндо,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Korea,https://uku.com.ua/plem_work/breed_fci/05.html,,
335,Середньоазіатська Вівчарка,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,USSR / Russia,https://uku.com.ua/plem_work/standard_ua/02/cao.html,,
336,Іспанський Водяний Собака,Ретривери - Спанієлі - Водяні Собаки,Водяні собаки,,Spain,https://uku.com.ua/plem_work/breed_fci/08.html,,
337,Італійський Короткошерстий Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Italy,https://uku.com.ua/plem_work/breed_fci/06.html,,
338,Тайський Риджбек,Шпіци та собаки примітивного типу,Собаки примітивного типу - Мисливські Собаки,,Thailand,https://uku.com.ua/plem_work/breed_fci/05.html,,
339,Парсон Расел Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
340,Азорський Пастуший Собака (Філа Сан Мігель),Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Portugal,https://uku.com.ua/plem_work/breed_fci/02.html,,
341,Бразильський Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Brazil,https://uku.com.ua/plem_work/breed_fci/03.html,,
342,Австралійська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,USA,https://uku.com.ua/plem_work/breed_fci/01.html,,
343,Італійський Кане Корсо,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Italy,https://uku.com.ua/plem_work/breed_fci/02.html,,
344,Американська Акіта,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Japan / USA,https://uku.com.ua/plem_work/breed_fci/05.html,,
345,Джек Расел Тер’єр,Тер’єри,Тер’єри малого розміру,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
346,Канарський Мастиф,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Spain,https://uku.com.ua/plem_work/breed_fci/02.html,,
347,Біла Швейцарська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Switzerland,https://uku.com.ua/plem_work/breed_fci/01.html,,
348,Тайванський Собака,Шпіци та собаки примітивного типу,Собаки примітивного типу - Мисливські Собаки,,Taiwan,https://uku.com.ua/plem_work/breed_fci/05.html,,
349,Румунська Міорітська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Romania,https://uku.com.ua/plem_work/breed_fci/01.html,,
350,Румунська Карпатська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Romania,https://uku.com.ua/plem_work/breed_fci/01.html,,
351,Австралійський Короткохвостий Пастуший Собака,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Скотогонні собаки (крім швейцарських скотогонних собак),,Australia,https://uku.com.ua/plem_work/breed_fci/01.html,,
352,Російський Той,Собаки-компаньйони та декоративні собаки,"Континентальні Той Спанієлі, Російський Той і Празький Крисарик",,Russia,https://uku.com.ua/plem_work/breed_fci/09.html,,
353,Уругвайський Сімарон,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Uruguay,https://uku.com.ua/plem_work/breed_fci/02.html,,
354,Польський Мисливський Собака,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Poland,https://uku.com.ua/plem_work/breed_fci/06.html,,
355,Торнжак,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Bosnia/Herzegovina Croatia,https://uku.com.ua/plem_work/breed_fci/02.html,,
356,Датсько-шведський Фермерський Собака,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Пінчери та Шнауцери,,Denmark and Sweden,https://uku.com.ua/plem_work/breed_fci/02.html,,
357,Буковинська Вівчарка,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Romania,https://uku.com.ua/plem_work/breed_fci/02.html,,
358,Тайський Собака Бангкаєв,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Thailand,https://uku.com.ua/plem_work/breed_fci/05.html,,
359,Мініатюрний Бультер’єр,Тер’єри,Тер’єри типу Буль,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
360,Ланкаширський Хілер,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Great Britain,https://uku.com.ua/plem_work/breed_fci/01.html,,
361,Маремський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Italy,https://uku.com.ua/plem_work/breed_fci/06.html,,
362,Собака Кінтамані-Балі,Шпіци та собаки примітивного типу,Азіатські шпіци та споріднені породи,,Republic of Indonesia,https://uku.com.ua/plem_work/breed_fci/05.html,,
363,Празький Крисарик,Собаки-компаньйони та декоративні собаки,"Континентальні Той Спанієлі, Російський Той і Празький Крисарик",,Czech Republic,https://uku.com.ua/plem_work/breed_fci/09.html,,
364,Богемська Вівчарка – Чоцький Пес,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Czech Republic,https://uku.com.ua/plem_work/breed_fci/01.html,,
365,Якутська Лайка,Шпіци та собаки примітивного типу,Північні Їздові Собаки,,Russia,https://uku.com.ua/plem_work/breed_fci/05.html,,
366,Естонський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Estonia,https://uku.com.ua/plem_work/breed_fci/06.html,,
367,Мініатюрна Американська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Hungary,https://uku.com.ua/plem_work/breed_fci/01.html,,
370,Валенсійський тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Spain,https://uku.com.ua/plem_work/breed_fci/03.html,,
